1453869015	00 00 35 32 16 a1 08 cd c3	00 00 35 32 16 a1 12 d5 c3	2568
1453869017	00 00 35 34 16 a8 84 85 c3	00 00 35 34 16 a8 8e 85 c3	2560
1453869019	00 00 35 36 16 b0 83 5c c3	00 00 35 36 16 b0 8d 5c c3	2560
1453869021	00 00 35 38 16 b7 d7 a9 c3	00 00 35 38 16 b7 e1 c1 c3	2584
1453869023	00 00 35 3a 16 bf 53 8d c3	00 00 35 3a 16 bf 5d 9d c3	2576
1453869025	00 00 35 3c 16 c5 75 65 c3	00 00 35 3c 16 c5 7f 7d c3	2584
1453869027	00 00 35 3e 16 cc 8d fd c3	00 00 35 3e 16 cc 98 05 c3	2568
1453869029	00 00 35 40 16 d3 d9 6c c3	00 00 35 40 16 d3 e3 74 c3	2568
1453869031	00 00 35 42 16 db 28 44 c3	00 00 35 42 16 db 32 54 c3	2576
1453869033	00 00 35 44 16 e2 69 54 c3	00 00 35 44 16 e2 73 6c c3	2584
1453869035	00 00 35 46 16 e9 b4 ec c3	00 00 35 46 16 e9 be f4 c3	2568
1453869037	00 00 35 48 16 ef 54 fb c3	00 00 35 48 16 ef 5f 0b c3	2576
1453869039	00 00 35 4a 16 f7 04 3b c3	00 00 35 4a 16 f7 0e 43 c3	2568
1453869041	00 00 35 4c 16 fe 37 4b c3	00 00 35 4c 16 fe 41 63 c3	2584
1453869043	00 00 35 4e 17 05 eb 63 c3	00 00 35 4e 17 05 f5 6b c3	2568
1453869045	00 00 35 50 17 0d 17 02 c3	00 00 35 50 17 0d 21 0a c3	2568
1453869047	00 00 35 52 17 14 c2 02 c3	00 00 35 52 17 14 cc 0a c3	2568
1453869049	00 00 35 54 17 1a 52 3a c3	00 00 35 54 17 1a 5d a2 c3	2920
1453869051	00 00 35 56 17 21 8e ba c3	00 00 35 56 17 21 98 da c3	2592
1453869053	00 00 35 58 17 29 fe ea c3	00 00 35 58 17 2a 08 ea c3	2560
1453869055	00 00 35 5a 17 31 33 e9 c3	00 00 35 5a 17 31 3d f9 c3	2576
1453869057	00 00 35 5c 17 38 70 1e c3	00 00 35 5c 17 38 7a 26 c3	2568
1453869059	00 00 35 5e 17 3f 99 c6 c3	00 00 35 5e 17 3f a3 de c3	2584
1453869061	00 00 35 60 17 45 37 a6 c3	00 00 35 60 17 45 41 be c3	2584
1453869063	00 00 35 62 17 4c 7a 00 c3	00 00 35 62 17 4c 84 10 c3	2576
1453869065	00 00 35 64 17 54 98 90 c3	00 00 35 64 17 54 a2 a0 c3	2576
1453869067	00 00 35 66 17 5b ca 20 c3	00 00 35 66 17 5b d4 30 c3	2576
1453869069	00 00 35 68 17 62 f7 1a c3	00 00 35 68 17 63 01 22 c3	2568
1453869071	00 00 35 6a 17 6a 30 62 c3	00 00 35 6a 17 6a 3a 72 c3	2576
1453869073	00 00 35 6c 17 6f a9 8f c3	00 00 35 6c 17 6f b3 97 c3	2568
1453869075	00 00 35 6e 17 76 da 59 c3	00 00 35 6e 17 76 e4 69 c3	2576
1453869077	00 00 35 70 17 7e 5a 41 c3	00 00 35 70 17 7e 64 59 c3	2584
1453869079	00 00 35 72 17 85 88 92 c3	00 00 35 72 17 85 92 9a c3	2568
1453869081	00 00 35 74 17 8c b6 aa c3	00 00 35 74 17 8c c0 b2 c3	2568
1453869083	00 00 35 76 17 94 63 52 c3	00 00 35 76 17 94 6d 62 c3	2576
1453869085	00 00 35 78 17 99 f7 2a c3	00 00 35 78 17 9a 01 3a c3	2576
1453869087	00 00 35 7a 17 a1 32 2a c3	00 00 35 7a 17 a1 3c 3a c3	2576
1453869089	00 00 35 7c 17 a8 69 b3 c3	00 00 35 7c 17 a8 73 c3 c3	2576
1453869091	00 00 35 7e 17 af 9a f3 c3	00 00 35 7e 17 af a5 03 c3	2576
1453869093	00 00 35 80 17 b6 ca 9b c3	00 00 35 80 17 b6 d4 a3 c3	2568
1453869095	00 00 35 82 17 be 02 3b c3	00 00 35 82 17 be 0c 4b c3	2576
1453869097	00 00 35 84 17 c3 99 34 c3	00 00 35 84 17 c3 a3 44 c3	2576
1453869099	00 00 35 86 17 cb 4c 64 c3	00 00 35 86 17 cb 56 6c c3	2568
1453869101	00 00 35 88 17 d2 7b a4 c3	00 00 35 88 17 d2 85 b4 c3	2576
1453869103	00 00 35 8a 17 da 11 44 c3	00 00 35 8a 17 da 1b 54 c3	2576
1453869105	00 00 35 8c 17 e1 3d 75 c3	00 00 35 8c 17 e1 47 85 c3	2576
1453869107	00 00 35 8e 17 e8 b4 9d c3	00 00 35 8e 17 e8 be b5 c3	2584
1453869109	00 00 35 90 17 ee 84 24 c3	00 00 35 90 17 ee 8e 24 c3	2560
1453869111	00 00 35 92 17 f5 b8 04 c3	00 00 35 92 17 f5 c2 0c c3	2568
1453869113	00 00 35 94 17 fc e6 8c c3	00 00 35 94 17 fc f0 9c c3	2576
1453869115	00 00 35 96 18 04 1d d9 c3	00 00 35 96 18 04 2a 51 c3	3192
1453869117	00 00 35 98 18 0b 53 b1 c3	00 00 35 98 18 0b 5d b9 c3	2568
1453869119	00 00 35 9a 18 12 89 69 c3	00 00 35 9a 18 12 93 69 c3	2560
1453869121	00 00 35 9c 18 18 1b 36 c3	00 00 35 9c 18 18 25 46 c3	2576
1453869123	00 00 35 9e 18 1f 4a cf c3	00 00 35 9e 18 1f 54 df c3	2576
1453869125	00 00 35 a0 18 26 f4 c4 c3	00 00 35 a0 18 26 fe d4 c3	2576
1453869127	00 00 35 a2 18 2e 2f a9 c3	00 00 35 a2 18 2e 39 c1 c3	2584
1453869129	00 00 35 a4 18 35 e6 19 c3	00 00 35 a4 18 35 f0 21 c3	2568
1453869131	00 00 35 a6 18 3d 23 e0 c3	00 00 35 a6 18 3d 30 08 c3	3112
1453869133	00 00 35 a8 18 42 cc d0 c3	00 00 35 a8 18 42 d6 e0 c3	2576
1453869135	00 00 35 aa 18 4a 72 b8 c3	00 00 35 aa 18 4a 7c c8 c3	2576
1453869137	00 00 35 ac 18 51 a9 90 c3	00 00 35 ac 18 51 b3 98 c3	2568
1453869139	00 00 35 ae 18 58 f3 07 c3	00 00 35 ae 18 58 fd 17 c3	2576
1453869141	00 00 35 b0 18 60 2c 37 c3	00 00 35 b0 18 60 36 3f c3	2568
1453869143	00 00 35 b2 18 67 5e cf c3	00 00 35 b2 18 67 68 df c3	2576
1453869145	00 00 35 b4 18 6c f6 a7 c3	00 00 35 b4 18 6d 00 b7 c3	2576
1453869147	00 00 35 b6 18 74 26 96 c3	00 00 35 b6 18 74 30 9e c3	2568
1453869149	00 00 35 b8 18 7b 5e 9e c3	00 00 35 b8 18 7b 68 9e c3	2560
1453869151	00 00 35 ba 18 82 b5 3e c3	00 00 35 ba 18 82 bf 56 c3	2584
1453869153	00 00 35 bc 18 89 e6 4e c3	00 00 35 bc 18 89 f2 7e c3	3120
1453869155	00 00 35 be 18 91 77 bd c3	00 00 35 be 18 91 81 cd c3	2576
1453869157	00 00 35 c0 18 97 13 ed c3	00 00 35 c0 18 97 1d fd c3	2576
1453869159	00 00 35 c2 18 9e 4f 5d c3	00 00 35 c2 18 9e 59 6d c3	2576
1453869161	00 00 35 c4 18 a5 e3 25 c3	00 00 35 c4 18 a5 ed 25 c3	2560
1453869163	00 00 35 c6 18 ad 1e 7a c3	00 00 35 c6 18 ad 28 92 c3	2584
1453869165	00 00 35 c8 18 b4 5c d2 c3	00 00 35 c8 18 b4 66 e2 c3	2576
1453869167	00 00 35 ca 18 bb 91 22 c3	00 00 35 ca 18 bb 9b 42 c3	2592
1453869169	00 00 35 cc 18 c0 fc 06 c3	00 00 35 cc 18 c1 06 06 c3	2560
1453869171	00 00 35 ce 18 c8 33 f6 c3	00 00 35 ce 18 c8 3d fe c3	2568
1453869173	00 00 35 d0 18 d0 1a 7e c3	00 00 35 d0 18 d0 24 96 c3	2584
1453869175	00 00 35 d2 18 d7 50 a9 c3	00 00 35 d2 18 d7 5a a9 c3	2560
