1454039910	00 00 2a d5 0f cd 92 4d c3	00 00 2a d5 0f ce fe 85 c3	93240
1454039912	00 00 2a d7 0f d6 89 1d c3	00 00 2a d7 0f d7 5c 8d c3	54128
1454039914	00 00 2a d9 0f e3 5f d9 c3	00 00 2a d9 0f e4 18 81 c3	47272
1454039916	00 00 2a db 0f ef fb 59 c3	00 00 2a db 0f f0 c9 a9 c3	52816
1454039918	00 00 2a dd 0f fa 5d 38 c3	00 00 2a dd 0f fb 31 38 c3	54272
1454039920	00 00 2a df 10 04 80 51 c3	00 00 2a df 10 05 3b 19 c3	47816
1454039922	00 00 2a e1 10 0f e1 21 c3	00 00 2a e1 10 10 a8 59 c3	51000
1454039924	00 00 2a e3 10 1d 6c d2 c3	00 00 2a e3 10 1e 31 b2 c3	50400
1454039926	00 00 2a e5 10 29 d8 b2 c3	00 00 2a e5 10 2a ac 82 c3	54224
1454039928	00 00 2a e7 10 36 91 c3 c3	00 00 2a e7 10 37 46 53 c3	46224
1454039930	00 00 2a e9 10 40 c2 c3 c3	00 00 2a e9 10 41 8f 33 c3	52336
1454039932	00 00 2a eb 10 4d 68 04 c3	00 00 2a eb 10 4e 3f bc c3	55224
1454039934	00 00 2a ed 10 5a 51 4c c3	00 00 2a ed 10 5b 0f 1c c3	48592
1454039936	00 00 2a ef 10 67 00 bc c3	00 00 2a ef 10 67 b2 bc c3	45568
1454039938	00 00 2a f1 10 73 ac ad c3	00 00 2a f1 10 74 7d dd c3	53552
1454039940	00 00 2a f3 10 7d f5 45 c3	00 00 2a f3 10 7e e8 d5 c3	62352
1454039942	00 00 2a f5 10 88 d4 5e c3	00 00 2a f5 10 89 8f ce c3	47984
1454039944	00 00 2a f7 10 96 c0 6e c3	00 00 2a f7 10 97 87 a6 c3	51000
1454039946	00 00 2a f9 10 a2 d3 86 c3	00 00 2a f9 10 a3 9d d6 c3	51792
1454039948	00 00 2a fb 10 b0 28 f7 c3	00 00 2a fb 10 b0 df 0f c3	46616
1454039950	00 00 2a fd 10 ba 85 a7 c3	00 00 2a fd 10 bb 42 97 c3	48368
1454039952	00 00 2a ff 10 c7 25 08 c3	00 00 2a ff 10 c7 ec b8 c3	51120
1454039954	00 00 2b 01 10 d1 92 90 c3	00 00 2b 01 10 d2 8b 28 c3	63640
1454039956	00 00 2b 03 10 dd 43 48 c3	00 00 2b 03 10 dd fe b8 c3	47984
1454039958	00 00 2b 05 10 e9 6a a8 c3	00 00 2b 05 10 ea 58 e0 c3	60984
1454039960	00 00 2b 07 10 f3 22 f5 c3	00 00 2b 07 10 f3 d6 45 c3	45904
1454039962	00 00 2b 09 10 ff fb bd c3	00 00 2b 09 11 00 cd 2d c3	53616
1454039964	00 00 2b 0b 11 0b dc 75 c3	00 00 2b 0b 11 0c a5 15 c3	51360
1454039966	00 00 2b 0d 11 16 32 90 c3	00 00 2b 0d 11 17 07 78 c3	54504
1454039968	00 00 2b 0f 11 22 5c e8 c3	00 00 2b 0f 11 23 2b 80 c3	52888
1454039970	00 00 2b 11 11 2c 9f 11 c3	00 00 2b 11 11 2d 5d c1 c3	48816
1454039972	00 00 2b 13 11 38 d2 21 c3	00 00 2b 13 11 39 9b c1 c3	51616
1454039974	00 00 2b 15 11 45 d1 64 c3	00 00 2b 15 11 46 9e 7c c3	52504
1454039976	00 00 2b 17 11 50 ca d4 c3	00 00 2b 17 11 51 90 94 c3	50624
1454039979	00 00 2b 19 11 5b 67 63 c3	00 00 2b 19 11 5c 32 3b c3	51928
1454039981	00 00 2b 1b 11 64 0f a3 c3	00 00 2b 1b 11 64 f9 93 c3	59888
1454039983	00 00 2b 1d 11 6f 29 eb c3	00 00 2b 1d 11 6f e3 db c3	47600
1454039985	00 00 2b 1f 11 7c 63 ba c3	00 00 2b 1f 11 7d 3f 22 c3	56168
1454039987	00 00 2b 21 11 88 3f 22 c3	00 00 2b 21 11 89 18 32 c3	55568
1454039989	00 00 2b 23 11 94 51 41 c3	00 00 2b 23 11 95 09 e9 c3	47272
1454039991	00 00 2b 25 11 9e b6 09 c3	00 00 2b 25 11 9f 85 49 c3	53056
1454039993	00 00 2b 27 11 a6 da 09 c3	00 00 2b 27 11 a7 8a 69 c3	45152
1454039995	00 00 2b 29 11 af 01 11 c3	00 00 2b 29 11 b5 44 f0 c3	410591
