6625	168	t1	1535980158.162347883
6658	169	t0	1535980158.262429955
6659	169	t1	1535980158.262457940
6693	170	t0	1535980158.362543860
6694	170	t1	1535980158.362572036
6734	171	t0	1535980158.462657171
6735	171	t1	1535980158.462688474
6774	172	t0	1535980158.562770374
6775	172	t1	1535980158.562800228
6808	173	t0	1535980158.662881657
6809	173	t1	1535980158.662917914
6842	174	t0	1535980158.762994821
6843	174	t1	1535980158.763024865
6877	175	t0	1535980158.863108785
6878	175	t1	1535980158.863135128
6913	176	t0	1535980158.963239270
6914	176	t1	1535980158.963265737
6954	177	t0	1535980159.063353756
6955	177	t1	1535980159.063385567
6989	178	t0	1535980159.163467121
6990	178	t1	1535980159.163496802
7023	179	t0	1535980159.263581009
7024	179	t1	1535980159.263608735
7058	180	t0	1535980159.363693824
7059	180	t1	1535980159.363722894
7081	181	t0	1535980159.463801865
7083	181	t1	1535980159.463833922
7095	180	t1	1535980159.469929246
7131	182	t0	1535980159.563917606
7132	182	t1	1535980159.563946655
7166	183	t0	1535980159.664034303
7167	183	t1	1535980159.664063082
7201	184	t0	1535980159.764147378
7202	184	t1	1535980159.764179910
7242	185	t0	1535980159.864266858
7243	185	t1	1535980159.864296110
7277	186	t0	1535980159.964382110
7278	186	t1	1535980159.964416550
7317	187	t0	1535980160.064494484
7318	187	t1	1535980160.064524270
7353	188	t0	1535980160.164606624
7354	188	t1	1535980160.164635459
7387	189	t0	1535980160.264721212
7388	189	t1	1535980160.264751949
7423	190	t0	1535980160.364837327
7424	190	t1	1535980160.364867504
7463	191	t0	1535980160.464952562
7464	191	t1	1535980160.464982714
7500	192	t0	1535980160.565065224
7501	192	t1	1535980160.565095933
7541	193	t0	1535980160.665193991
7542	193	t1	1535980160.665223820
7575	194	t0	1535980160.765309472
7576	194	t1	1535980160.765346844
7610	195	t0	1535980160.865426867
7611	195	t1	1535980160.865457562
7645	196	t0	1535980160.965539207
7646	196	t1	1535980160.965573674
7680	197	t0	1535980161.065653612
7681	197	t1	1535980161.065681325
7721	198	t0	1535980161.165770428
7722	198	t1	1535980161.165800253
7755	199	t0	1535980161.265878754
7756	199	t1	1535980161.265905732
7790	200	t0	1535980161.365992206
7791	200	t1	1535980161.366025499
7807	201	t0	1535980161.466101493
7809	201	t1	1535980161.466130609
7821	200	t1	1535980161.471016547
7861	202	t0	1535980161.566218126
7862	202	t1	1535980161.566251982
7901	203	t0	1535980161.666342102
7902	203	t1	1535980161.666370347
7936	204	t0	1535980161.766454095
7937	204	t1	1535980161.766491367
7971	205	t0	1535980161.866569531
7972	205	t1	1535980161.866597002
8005	206	t0	1535980161.966683757
8006	206	t1	1535980161.966712314
8040	207	t0	1535980162.066797513
8041	207	t1	1535980162.066826512
8081	208	t0	1535980162.166912916
8082	208	t1	1535980162.166947007
8115	209	t0	1535980162.267027098
8116	209	t1	1535980162.267054755
8150	210	t0	1535980162.367140598
8151	210	t1	1535980162.367169304
8185	211	t0	1535980162.467255157
8186	211	t1	1535980162.467281876
8224	212	t0	1535980162.567370594
8225	212	t1	1535980162.567402462
8266	213	t0	1535980162.667493146
8267	213	t1	1535980162.667524674
8302	214	t0	1535980162.767601520
8303	214	t1	1535980162.767629988
8337	215	t0	1535980162.867710011
8338	215	t1	1535980162.867744353
8372	216	t0	1535980162.967814551
8373	216	t1	1535980162.967842685
8407	217	t0	1535980163.067922335
8408	217	t1	1535980163.067950987
8447	218	t0	1535980163.168151750
8448	218	t1	1535980163.168181362
8482	219	t0	1535980163.268374182
8483	219	t1	1535980163.268404171
8518	220	t0	1535980163.368657759
8519	220	t1	1535980163.368684299
8556	221	t0	1535980163.468891200
8557	221	t1	1535980163.468919497
8573	222	t0	1535980163.569130810
8575	222	t1	1535980163.569160983
8629	223	t0	1535980163.669369348
8630	223	t1	1535980163.669399650
8670	224	t0	1535980163.769614073
8671	224	t1	1535980163.769642010
8706	225	t0	1535980163.869827533
8707	225	t1	1535980163.869864255
8741	226	t0	1535980163.970078444
8742	226	t1	1535980163.970106950
8777	227	t0	1535980164.070324037
8778	227	t1	1535980164.070353125
8812	228	t0	1535980164.170537075
8813	228	t1	1535980164.170564977
8853	229	t0	1535980164.270810168
8854	229	t1	1535980164.270841040
8889	230	t0	1535980164.371009789
8890	230	t1	1535980164.371036604
8925	231	t0	1535980164.471236165
8926	231	t1	1535980164.471262305
8961	232	t0	1535980164.571453935
8962	232	t1	1535980164.571481569
9006	233	t0	1535980164.671709042
9007	233	t1	1535980164.671742234
9046	234	t0	1535980164.771941568
9047	234	t1	1535980164.771969581
9082	235	t0	1535980164.872181362
9083	235	t1	1535980164.872210539
9119	236	t0	1535980164.972413122
9120	236	t1	1535980164.972444843
9160	237	t0	1535980165.072662005
9161	237	t1	1535980165.072691145
9195	238	t0	1535980165.172892956
9196	238	t1	1535980165.172924360
9235	239	t0	1535980165.273130828
9236	239	t1	1535980165.273157955
9273	240	t0	1535980165.373360339
9274	240	t1	1535980165.373386516
9309	241	t0	1535980165.473599721
9310	241	t1	1535980165.473629811
9344	242	t0	1535980165.573819436
9345	242	t1	1535980165.573847812
9384	243	t0	1535980165.674068682
9385	243	t1	1535980165.674099333
9421	244	t0	1535980165.774299658
9422	244	t1	1535980165.774330045
9463	245	t0	1535980165.874509143
9464	245	t1	1535980165.874536105
9498	246	t0	1535980165.974728307
9499	246	t1	1535980165.974762747
9534	247	t0	1535980166.074945492
9535	247	t1	1535980166.074972691
9570	248	t0	1535980166.175170937
9571	248	t1	1535980166.175197361
9606	249	t0	1535980166.275375294
9607	249	t1	1535980166.275404182
9648	250	t0	1535980166.375594849
9649	250	t1	1535980166.375623899
9684	251	t0	1535980166.475825888
9685	251	t1	1535980166.475852954
9720	252	t0	1535980166.576059496
9721	252	t1	1535980166.576087431
9755	253	t0	1535980166.676301216
9756	253	t1	1535980166.676330214
9798	254	t0	1535980166.776549763
9799	254	t1	1535980166.776578559
9840	255	t0	1535980166.876792946
9841	255	t1	1535980166.876824273
9875	256	t0	1535980166.977066576
9876	256	t1	1535980166.977103257
9911	257	t0	1535980167.077291588
9912	257	t1	1535980167.077324132
9947	258	t0	1535980167.177547877
9948	258	t1	1535980167.177574824
9982	259	t0	1535980167.277798536
9983	259	t1	1535980167.277828533
10025	260	t0	1535980167.378036878
10026	260	t1	1535980167.378067795
10062	261	t0	1535980167.478294935
10063	261	t1	1535980167.478320985
10098	262	t0	1535980167.578529594
10099	262	t1	1535980167.578557811
10133	263	t0	1535980167.678822750
10134	263	t1	1535980167.678850829
10157	264	t0	1535980167.779032899
10159	264	t1	1535980167.779064031
10211	265	t0	1535980167.879288148
10212	265	t1	1535980167.879320786
10247	266	t0	1535980167.979523673
10248	266	t1	1535980167.979550819
10283	267	t0	1535980168.079803960
10284	267	t1	1535980168.079839787
10319	268	t0	1535980168.180057927
10320	268	t1	1535980168.180084591
10355	269	t0	1535980168.280300040
10356	269	t1	1535980168.280327836
10396	270	t0	1535980168.380536480
10397	270	t1	1535980168.380568442
10433	271	t0	1535980168.480791798
10434	271	t1	1535980168.480819450
10469	272	t0	1535980168.581019229
10470	272	t1	1535980168.581048314
10506	273	t0	1535980168.681263295
10507	273	t1	1535980168.681290885
10541	274	t0	1535980168.781470336
10542	274	t1	1535980168.781498711
10584	275	t0	1535980168.881688476
10585	275	t1	1535980168.881715471
10625	276	t0	1535980168.981931497
10626	276	t1	1535980168.981963105
10642	277	t0	1535980169.082146512
10644	277	t1	1535980169.082186604
10697	278	t0	1535980169.182371665
10698	278	t1	1535980169.182398667
10732	279	t0	1535980169.282607168
10733	279	t1	1535980169.282634575
10769	280	t0	1535980169.382847396
10770	280	t1	1535980169.382873878
10812	281	t0	1535980169.483081709
10813	281	t1	1535980169.483109704
10847	282	t0	1535980169.583311605
10848	282	t1	1535980169.583342318
10885	283	t0	1535980169.683573532
10886	283	t1	1535980169.683600129
10921	284	t0	1535980169.783813436
10922	284	t1	1535980169.783841791
10959	285	t0	1535980169.884088498
10960	285	t1	1535980169.884116904
11000	286	t0	1535980169.984317093
11001	286	t1	1535980169.984344716
11036	287	t0	1535980170.084551449
11037	287	t1	1535980170.085808681
11068	288	t0	1535980170.184804779
11069	288	t1	1535980170.184834227
11103	289	t0	1535980170.285026880
11104	289	t1	1535980170.285057944
11139	290	t0	1535980170.385288567
11140	290	t1	1535980170.385314942
11180	291	t0	1535980170.485517643
11181	291	t1	1535980170.485547007
11216	292	t0	1535980170.585750614
11217	292	t1	1535980170.585778705
11233	293	t0	1535980170.686000360
11235	293	t1	1535980170.686030296
11282	294	t0	1535980170.786226161
11283	294	t1	1535980170.786257334
11323	295	t0	1535980170.886476019
11324	295	t1	1535980170.886507651
11363	296	t0	1535980170.986686914
11364	296	t1	1535980170.986716169
11404	297	t0	1535980171.086972599
11405	297	t1	1535980171.086998716
11440	298	t0	1535980171.187193173
11441	298	t1	1535980171.187228647
11476	299	t0	1535980171.287436597
11477	299	t1	1535980171.287466715
11513	300	t0	1535980171.387671570
11514	300	t1	1535980171.387698194
11550	301	t0	1535980171.487916030
11551	301	t1	1535980171.487947839
11591	302	t0	1535980171.588178877
11592	302	t1	1535980171.588210781
11626	303	t0	1535980171.688421352
11627	303	t1	1535980171.688448496
11662	304	t0	1535980171.788638753
11663	304	t1	1535980171.788667874
11698	305	t0	1535980171.888883088
11699	305	t1	1535980171.888912713
11740	306	t0	1535980171.989139933
11741	306	t1	1535980171.989170012
11782	307	t0	1535980172.089389257
11783	307	t1	1535980172.089417698
11817	308	t0	1535980172.189614634
11818	308	t1	1535980172.189649584
11853	309	t0	1535980172.289851968
11854	309	t1	1535980172.289883962
11888	310	t0	1535980172.390109356
11889	310	t1	1535980172.390137057
11923	311	t0	1535980172.490329842
11924	311	t1	1535980172.490356238
11964	312	t0	1535980172.590572580
11965	312	t1	1535980172.590600737
12000	313	t0	1535980172.690821277
12001	313	t1	1535980172.690848917
12015	314	t0	1535980172.791031164
12017	314	t1	1535980172.791056948
12029	313	t1	1535980172.797312153
12062	315	t0	1535980172.891297697
12063	315	t1	1535980172.891329708
12104	316	t0	1535980172.991528026
12105	316	t1	1535980172.991557824
12146	317	t0	1535980173.091756102
12147	317	t1	1535980173.091786490
12183	318	t0	1535980173.191979227
12184	318	t1	1535980173.192006987
12219	319	t0	1535980173.292219154
12220	319	t1	1535980173.292253958
12255	320	t0	1535980173.392455153
12256	320	t1	1535980173.392482284
12292	321	t0	1535980173.492702445
12293	321	t1	1535980173.492730438
12333	322	t0	1535980173.592929200
12334	322	t1	1535980173.592959921
12369	323	t0	1535980173.693201795
12370	323	t1	1535980173.693232979
12405	324	t0	1535980173.793413760
12406	324	t1	1535980173.793440735
12441	325	t0	1535980173.893654918
12442	325	t1	1535980173.893680652
12476	326	t0	1535980173.993911256
12477	326	t1	1535980173.993939064
12519	327	t0	1535980174.094143376
12520	327	t1	1535980174.094171454
12560	328	t0	1535980174.194372284
12561	328	t1	1535980174.194403952
12595	329	t0	1535980174.294601821
12596	329	t1	1535980174.294635574
12630	330	t0	1535980174.394806358
12631	330	t1	1535980174.394834293
12666	331	t0	1535980174.495020238
12667	331	t1	1535980174.495049209
12702	332	t0	1535980174.595257402
12703	332	t1	1535980174.595285279
12744	333	t0	1535980174.695497415
12745	333	t1	1535980174.695527360
12780	334	t0	1535980174.795714874
12781	334	t1	1535980174.795741503
12815	335	t0	1535980174.895942291
12816	335	t1	1535980174.895973010
12852	336	t0	1535980174.996167560
12853	336	t1	1535980174.996196492
12894	337	t0	1535980175.096432837
12895	337	t1	1535980175.096460785
12935	338	t0	1535980175.196664333
12936	338	t1	1535980175.196692549
12972	339	t0	1535980175.296912149
12973	339	t1	1535980175.296949592
13009	340	t0	1535980175.397145723
13010	340	t1	1535980175.397184356
13046	341	t0	1535980175.497387604
13047	341	t1	1535980175.497417897
13082	342	t0	1535980175.597621436
13083	342	t1	1535980175.597650710
13125	343	t0	1535980175.697860038
13126	343	t1	1535980175.697888835
13162	344	t0	1535980175.798087763
13163	344	t1	1535980175.798114627
13197	345	t0	1535980175.898321147
13198	345	t1	1535980175.898354685
13232	346	t0	1535980175.998571428
13233	346	t1	1535980175.998599267
13273	347	t0	1535980176.098795670
13274	347	t1	1535980176.098824789
13310	348	t0	1535980176.199003370
13311	348	t1	1535980176.199032327
13351	349	t0	1535980176.299215693
13352	349	t1	1535980176.299245703
13387	350	t0	1535980176.399439763
13388	350	t1	1535980176.399475745
13423	351	t0	1535980176.499651484
13424	351	t1	1535980176.499679994
13459	352	t0	1535980176.599885769
13460	352	t1	1535980176.599913696
13494	353	t0	1535980176.700135617
13495	353	t1	1535980176.700164494
13536	354	t0	1535980176.800390544
13537	354	t1	1535980176.800421005
13572	355	t0	1535980176.900642182
13573	355	t1	1535980176.900671437
13610	356	t0	1535980177.000883119
13611	356	t1	1535980177.000911239
13645	357	t0	1535980177.101137704
13646	357	t1	1535980177.101172307
13687	358	t0	1535980177.201387146
13688	358	t1	1535980177.201413690
13729	359	t0	1535980177.301618004
13730	359	t1	1535980177.301648314
13765	360	t0	1535980177.401839488
13766	360	t1	1535980177.401875130
13802	361	t0	1535980177.502092001
13803	361	t1	1535980177.502125280
13838	362	t0	1535980177.602340247
13839	362	t1	1535980177.602367686
13873	363	t0	1535980177.702582518
13874	363	t1	1535980177.702609266
13914	364	t0	1535980177.802818880
13915	364	t1	1535980177.802849560
13950	365	t0	1535980177.903060588
13951	365	t1	1535980177.903087371
13986	366	t0	1535980178.003290591
13987	366	t1	1535980178.003317970
14024	367	t0	1535980178.103544646
14025	367	t1	1535980178.103575596
14065	368	t0	1535980178.203761937
14066	368	t1	1535980178.203791738
14107	369	t0	1535980178.304002335
14108	369	t1	1535980178.304034496
14144	370	t0	1535980178.404227039
14145	370	t1	1535980178.404254187
14179	371	t0	1535980178.504447068
14180	371	t1	1535980178.504483321
14214	372	t0	1535980178.604700591
14215	372	t1	1535980178.604727788
14249	373	t0	1535980178.704952802
14250	373	t1	1535980178.704981074
14289	374	t0	1535980178.805189403
14290	374	t1	1535980178.805221183
14325	375	t0	1535980178.905419796
14326	375	t1	1535980178.905446315
14360	376	t0	1535980179.005663798
14361	376	t1	1535980179.005691180
14396	377	t0	1535980179.105904780
14397	377	t1	1535980179.105931430
14437	378	t0	1535980179.206133309
14438	378	t1	1535980179.206161303
14474	379	t0	1535980179.306380988
14475	379	t1	1535980179.306409086
14516	380	t0	1535980179.406625928
14517	380	t1	1535980179.406657370
14552	381	t0	1535980179.506846590
14553	381	t1	1535980179.506883282
14588	382	t0	1535980179.607074797
14589	382	t1	1535980179.607106112
14624	383	t0	1535980179.707310039
14625	383	t1	1535980179.707336416
14659	384	t0	1535980179.807531689
14660	384	t1	1535980179.807558059
14701	385	t0	1535980179.907790264
14702	385	t1	1535980179.907816858
14737	386	t0	1535980180.008009987
14738	386	t1	1535980180.008038168
14773	387	t0	1535980180.108253698
14774	387	t1	1535980180.108285323
14809	388	t0	1535980180.208485044
14810	388	t1	1535980180.208514738
14851	389	t0	1535980180.308717678
14852	389	t1	1535980180.308745503
14891	390	t0	1535980180.408942279
14892	390	t1	1535980180.408973824
14927	391	t0	1535980180.509195190
14928	391	t1	1535980180.509229798
14962	392	t0	1535980180.609448821
14963	392	t1	1535980180.609475994
14997	393	t0	1535980180.709717417
14998	393	t1	1535980180.709746863
15033	394	t0	1535980180.809982668
15034	394	t1	1535980180.810010748
15074	395	t0	1535980180.910227227
15075	395	t1	1535980180.910255676
15111	396	t0	1535980181.010464635
15112	396	t1	1535980181.010492912
15146	397	t0	1535980181.110704366
15147	397	t1	1535980181.110731702
15182	398	t0	1535980181.210928813
15183	398	t1	1535980181.210959317
15222	399	t0	1535980181.311171732
15223	399	t1	1535980181.311199996
15265	400	t0	1535980181.411400424
15266	400	t1	1535980181.411436911
15302	401	t0	1535980181.511635537
15303	401	t1	1535980181.511662749
15337	402	t0	1535980181.611863015
15338	402	t1	1535980181.611899772
15375	403	t0	1535980181.712098326
15376	403	t1	1535980181.712125800
15411	404	t0	1535980181.812337555
15412	404	t1	1535980181.812367221
15446	405	t0	1535980181.912546755
15447	405	t1	1535980181.912579016
15487	406	t0	1535980182.012785928
15488	406	t1	1535980182.012814483
15522	407	t0	1535980182.113008916
15523	407	t1	1535980182.113038227
15558	408	t0	1535980182.213237611
15559	408	t1	1535980182.213265307
15596	409	t0	1535980182.313471099
15597	409	t1	1535980182.313498535
15638	410	t0	1535980182.413736729
15639	410	t1	1535980182.413766477
15679	411	t0	1535980182.513973655
15680	411	t1	1535980182.514003597
15715	412	t0	1535980182.614234263
15716	412	t1	1535980182.614270998
15751	413	t0	1535980182.714468963
15752	413	t1	1535980182.714496884
15787	414	t0	1535980182.814727637
15788	414	t1	1535980182.814757877
